gallery_id,post_title,post_url,posted_at,card_name,rarity,raw_price,price_krw,price_unit,quantity,shipping_included,author_name,author_type,shipping_price_krw,review_status,review_reason,raw_line
tcggame,폴3 팔아요,https://gall.dcinside.com/mgallery/board/view/?id=tcggame&no=4306066&t=cv&page=1,2026-08-12T21:24:59+09:00,,,6.5,65000,만원 단위 추정,3,unknown,동그라미땡,registered,,needs_review,"가격 단위 추정, 배송비 포함 여부 미확정, 카드명 확인 필요",3장 6.5
