gallery_id,post_title,post_url,posted_at,card_name,rarity,raw_price,price_krw,price_unit,quantity,shipping_included,author_name,author_type,shipping_price_krw,review_status,review_reason,raw_line,post_status,price_status,price_scope,price_origin,analysis_status,card_match_status,seller_id,seller_name,seller_risk_score,seller_risk_level,seller_review_status,is_repost
tcggame,자기전우라라스탬프프싴구매글올린다,https://m.dcinside.com/board/tcggame/4327337,2026-08-30T23:46:31+09:00,자기전우라라스탬프프싴글올린다,,,,미기재,1,unknown,뉴마노,guest,,needs_review,희망가 미기재,자기전우라라스탬프프싴구매글올린다,active,missing,unknown,unknown,needs_review,candidate,seller-8c3a150268c7ea34ca2f3079,뉴마노,15,low,unreviewed,0
tcggame,이것저것 ㅍㅍ,https://m.dcinside.com/board/tcggame/4327340,2026-08-30T23:49:18+09:00,고대의 비의,,0.5,5000,만원 단위 추정,1,unknown,ㅇㅇ,guest,,needs_review,"가격 단위 추정, 일괄·세트 가격, 배송비 포함 여부 미확정, 묶음·세트 총액 · 개별 카드 가격 아님",고대의 비의 일괄 0.5,active,estimated,bundle,text,needs_review,candidate,seller-2266259cd46500844d118050,ㅇㅇ,15,low,unreviewed,0
tcggame,이것저것 ㅍㅍ,https://m.dcinside.com/board/tcggame/4327340,2026-08-30T23:49:18+09:00,특이레어도 신예학도,시크,,,미기재,1,unknown,ㅇㅇ,guest,,needs_review,수량 표기 감지 · 가격 미기재,특이레어도 신예학도 1장 시크,active,missing,unknown,unknown,needs_review,candidate,seller-2266259cd46500844d118050,ㅇㅇ,15,low,unreviewed,0
tcggame,이것저것 ㅍㅍ,https://m.dcinside.com/board/tcggame/4327340,2026-08-30T23:49:18+09:00,드롤,시크,0.4,4000,만원 단위 추정,1,unknown,ㅇㅇ,guest,,needs_review,"가격 단위 추정, 배송비 포함 여부 미확정",드롤 시크 0.4,active,estimated,per_card,text,needs_review,candidate,seller-2266259cd46500844d118050,ㅇㅇ,15,low,unreviewed,0
tcggame,이것저것 ㅍㅍ,https://m.dcinside.com/board/tcggame/4327340,2026-08-30T23:49:18+09:00,미캉코 소스,,0.6,6000,만원 단위 추정,1,unknown,ㅇㅇ,guest,,needs_review,"가격 단위 추정, 배송비 포함 여부 미확정, 묶음·세트 총액 · 개별 카드 가격 아님",미캉코 소스 0.6,active,estimated,bundle,text,needs_review,candidate,seller-2266259cd46500844d118050,ㅇㅇ,15,low,unreviewed,0
tcggame,이것저것 ㅍㅍ,https://m.dcinside.com/board/tcggame/4327340,2026-08-30T23:49:18+09:00,아르토메기아,,3.5,35000,만원 단위 추정,1,unknown,ㅇㅇ,guest,,needs_review,"가격 단위 추정, 배송비 포함 여부 미확정",아르토메기아 3.5,active,estimated,per_card,text,needs_review,candidate,seller-2266259cd46500844d118050,ㅇㅇ,15,low,unreviewed,0
tcggame,이것저것 ㅍㅍ,https://m.dcinside.com/board/tcggame/4327340,2026-08-30T23:49:18+09:00,싱크론 오버울(이멀전시3 스정싱1),,1.0,10000,만원 단위 추정,1,unknown,ㅇㅇ,guest,,needs_review,"가격 단위 추정, 일괄·세트 가격, 배송비 포함 여부 미확정, 묶음·세트 총액 · 개별 카드 가격 아님",싱크론 오버울(이멀전시3 스정싱1) 일괄 1.0,active,estimated,bundle,text,needs_review,candidate,seller-2266259cd46500844d118050,ㅇㅇ,15,low,unreviewed,0
tcggame,집에 굴러다니는 유니티 메르피 쿼싴 팔아다오,https://m.dcinside.com/board/tcggame/4327330,2026-08-30T23:38:19+09:00,이렇게,,0.9,9000,만원 단위 추정,1,unknown,단일화,guest,,needs_review,"가격 단위 추정, 배송비 포함 여부 미확정",이렇게 0.9에구해봄,active,estimated,per_card,text,needs_review,candidate,seller-33434272f9c4fcd57f9057b4,단일화,15,low,unreviewed,0
tcggame,잡카 많이 ㅍㅍㅍ,https://m.dcinside.com/board/tcggame/4327326,2026-08-30T23:31:08+09:00,피드라울리스 하르모니아,프싴,5.8,58000,만원 단위 추정,1,unknown,구리즈,registered,,needs_review,"가격 단위 추정, 배송비 포함 여부 미확정, 거래 완료 글 · 현재 매물 제외",피드라울리스 하르모니아 프싴 5.8,completed,estimated,per_card,text,context_only,candidate,seller-0a13a95a87a1f068f8de9d5b,구리즈,15,low,unreviewed,0
tcggame,잡카 많이 ㅍㅍㅍ,https://m.dcinside.com/board/tcggame/4327326,2026-08-30T23:31:08+09:00,폴른셋 (검에클,울레,2,20000,만원 단위 추정,1,unknown,구리즈,registered,,needs_review,"레어도별 가격 분리, 가격 단위 추정, 배송비 포함 여부 미확정, 거래 완료 글 · 현재 매물 제외","폴른셋 (검에클 얼티1, 백낙윤 울레2, 폴른 울레 3) 판완",completed,estimated,per_card,text,context_only,candidate,seller-0a13a95a87a1f068f8de9d5b,구리즈,15,low,unreviewed,0
tcggame,잡카 많이 ㅍㅍㅍ,https://m.dcinside.com/board/tcggame/4327326,2026-08-30T23:31:08+09:00,페이버릿 히어로 프레임 윙맨 오버프싴 눈알에 하자있음,,2.0,20000,만원 단위 추정,1,unknown,구리즈,registered,,needs_review,"가격 단위 추정, 배송비 포함 여부 미확정, 거래 완료 글 · 현재 매물 제외",페이버릿 히어로 프레임 윙맨 오버프싴 눈알에 하자있음 2.0,completed,estimated,per_card,text,context_only,candidate,seller-0a13a95a87a1f068f8de9d5b,구리즈,15,low,unreviewed,0
tcggame,잡카 많이 ㅍㅍㅍ,https://m.dcinside.com/board/tcggame/4327326,2026-08-30T23:31:08+09:00,도미나스 스파크 프싴 모서리 약하자,,4.3,43000,만원 단위 추정,1,unknown,구리즈,registered,,needs_review,"가격 단위 추정, 배송비 포함 여부 미확정, 거래 완료 글 · 현재 매물 제외",도미나스 스파크 프싴 모서리 약하자 4.3,completed,estimated,per_card,text,context_only,candidate,seller-0a13a95a87a1f068f8de9d5b,구리즈,15,low,unreviewed,0
tcggame,잡카 많이 ㅍㅍㅍ,https://m.dcinside.com/board/tcggame/4327326,2026-08-30T23:31:08+09:00,사화요란의 령사,시크,0.6,6000,만원 단위 추정,1,unknown,구리즈,registered,,needs_review,"가격 단위 추정, 수량 표기 감지, 배송비 포함 여부 미확정, 거래 완료 글 · 현재 매물 제외",사화요란의 령사 시크1 0.6,completed,estimated,per_card,text,context_only,candidate,seller-0a13a95a87a1f068f8de9d5b,구리즈,15,low,unreviewed,0
tcggame,잡카 많이 ㅍㅍㅍ,https://m.dcinside.com/board/tcggame/4327326,2026-08-30T23:31:08+09:00,도미나스 스파크 얼티 장당 1.35 보유중,,,,미기재,1,unknown,구리즈,registered,,needs_review,"수량 표기 감지 · 가격 미기재, 거래 완료 글 · 현재 매물 제외, 가격 삭제 추정",도미나스 스파크 얼티 장당 1.35 1장 보유중,completed,removed,unknown,unknown,context_only,candidate,seller-0a13a95a87a1f068f8de9d5b,구리즈,15,low,unreviewed,0
tcggame,잡카 많이 ㅍㅍㅍ,https://m.dcinside.com/board/tcggame/4327326,2026-08-30T23:31:08+09:00,헤루비달 이리스필,시크,0.1,1000,만원 단위 추정,1,unknown,구리즈,registered,,needs_review,"가격 단위 추정, 배송비 포함 여부 미확정, 거래 완료 글 · 현재 매물 제외",헤루비달 이리스필 시크 0.1,completed,estimated,per_card,text,context_only,candidate,seller-0a13a95a87a1f068f8de9d5b,구리즈,15,low,unreviewed,0
tcggame,잡카 많이 ㅍㅍㅍ,https://m.dcinside.com/board/tcggame/4327326,2026-08-30T23:31:08+09:00,폴른셋 (검에클,얼티,1,10000,만원 단위 추정,1,unknown,구리즈,registered,,needs_review,"레어도별 가격 분리, 가격 단위 추정, 배송비 포함 여부 미확정, 거래 완료 글 · 현재 매물 제외","폴른셋 (검에클 얼티1, 백낙윤 울레2, 폴른 울레 3) 판완",completed,estimated,per_card,text,context_only,candidate,seller-0a13a95a87a1f068f8de9d5b,구리즈,15,low,unreviewed,0
tcggame,잡카 많이 ㅍㅍㅍ,https://m.dcinside.com/board/tcggame/4327326,2026-08-30T23:31:08+09:00,금지된 성관 슈레 장당 0.7 보유중,,,,미기재,3,unknown,구리즈,registered,,needs_review,"수량 표기 감지 · 가격 미기재, 거래 완료 글 · 현재 매물 제외, 가격 삭제 추정",금지된 성관 슈레 장당 0.7 3장 보유중,completed,removed,unknown,unknown,context_only,candidate,seller-0a13a95a87a1f068f8de9d5b,구리즈,15,low,unreviewed,0
tcggame,잡카 많이 ㅍㅍㅍ,https://m.dcinside.com/board/tcggame/4327326,2026-08-30T23:31:08+09:00,"피드라울리스 하르모니아(할머니, 할모니) 얼티 장당 2.4 보유중",,,,미기재,1,unknown,구리즈,registered,,needs_review,"수량 표기 감지 · 가격 미기재, 거래 완료 글 · 현재 매물 제외, 가격 삭제 추정","피드라울리스 하르모니아(할머니, 할모니) 얼티 장당 2.4 1장 보유중",completed,removed,unknown,unknown,context_only,candidate,seller-0a13a95a87a1f068f8de9d5b,구리즈,15,low,unreviewed,0
tcggame,잡카 많이 ㅍㅍㅍ,https://m.dcinside.com/board/tcggame/4327326,2026-08-30T23:31:08+09:00,폴른셋 (검에클,울레,3,30000,만원 단위 추정,1,unknown,구리즈,registered,,needs_review,"레어도별 가격 분리, 가격 단위 추정, 배송비 포함 여부 미확정, 거래 완료 글 · 현재 매물 제외","폴른셋 (검에클 얼티1, 백낙윤 울레2, 폴른 울레 3) 판완",completed,estimated,per_card,text,context_only,candidate,seller-0a13a95a87a1f068f8de9d5b,구리즈,15,low,unreviewed,0
tcggame,잡카 많이 ㅍㅍㅍ,https://m.dcinside.com/board/tcggame/4327326,2026-08-30T23:31:08+09:00,더 크림즌 킹,프싴,1.8,18000,만원 단위 추정,1,unknown,구리즈,registered,,needs_review,"가격 단위 추정, 배송비 포함 여부 미확정, 거래 완료 글 · 현재 매물 제외",더 크림즌 킹 프싴 1.8,completed,estimated,per_card,text,context_only,candidate,seller-0a13a95a87a1f068f8de9d5b,구리즈,15,low,unreviewed,0
