gallery_id,post_title,post_url,posted_at,card_name,rarity,raw_price,price_krw,price_unit,quantity,shipping_included,author_name,author_type,shipping_price_krw,review_status,review_reason,raw_line,post_status,price_status,price_scope,price_origin,analysis_status,card_match_status,seller_id,seller_name,seller_risk_score,seller_risk_level,seller_review_status,is_repost
tcggame,여러가지 ㅍㅍ,https://m.dcinside.com/board/tcggame/4320015,2026-08-23T23:14:14+09:00,유희왕의날 샤벨댄서 매트,,,,미기재,10,included,canival,registered,2000,needs_review,수량 표기 감지 · 가격 미기재,유희왕의날 샤벨댄서 매트 택포 10,active,missing,unknown,unknown,needs_review,candidate,seller-3b984c4676ed589cf624d9ed,canival,15,low,unreviewed,0
tcggame,덱 소스 팜팜,https://m.dcinside.com/board/tcggame/4320010,2026-08-23T23:02:56+09:00,"죄보 프텍 0.5 (디아벨제 약 , 디아벨스타 약 )",,,,미기재,130,unknown,바니타스,guest,,needs_review,수량 표기 감지 · 가격 미기재,"죄보 프텍 0.5 (디아벨제 약 50매, 디아벨스타 약 80매)",active,missing,unknown,unknown,needs_review,candidate,seller-bb032c44cd0b15ad94e9153b,바니타스,15,low,unreviewed,0
tcggame,덱 소스 팜팜,https://m.dcinside.com/board/tcggame/4320010,2026-08-23T23:02:56+09:00,기타 서플라이,,9,90000,만원 단위 추정,1,unknown,바니타스,guest,,needs_review,배송비 포함 여부 미확정,기타 서플라이 - 9만원,active,estimated,per_card,text,needs_review,candidate,seller-bb032c44cd0b15ad94e9153b,바니타스,15,low,unreviewed,0
tcggame,덱 소스 팜팜,https://m.dcinside.com/board/tcggame/4320010,2026-08-23T23:02:56+09:00,제로,,0.5,5000,만원 단위 추정,1,unknown,바니타스,guest,,needs_review,"가격 단위 추정, 배송비 포함 여부 미확정",제로 0.5,active,estimated,per_card,text,needs_review,candidate,seller-bb032c44cd0b15ad94e9153b,바니타스,15,low,unreviewed,0
tcggame,덱 소스 팜팜,https://m.dcinside.com/board/tcggame/4320010,2026-08-23T23:02:56+09:00,금제 안맞는 숲 완덱,,4.5,45000,만원 단위 추정,1,unknown,바니타스,guest,,needs_review,"배송비 포함 여부 미확정, 묶음·세트 총액 · 개별 카드 가격 아님",금제 안맞는 숲 완덱 - 4.5만원,active,estimated,bundle,text,needs_review,candidate,seller-bb032c44cd0b15ad94e9153b,바니타스,15,low,unreviewed,0
tcggame,덱 소스 팜팜,https://m.dcinside.com/board/tcggame/4320010,2026-08-23T23:02:56+09:00,매트,,,,미기재,2,unknown,바니타스,guest,,needs_review,수량 표기 감지 · 가격 미기재,매트 2,active,missing,unknown,unknown,needs_review,candidate,seller-bb032c44cd0b15ad94e9153b,바니타스,15,low,unreviewed,0
tcggame,덱 소스 팜팜,https://m.dcinside.com/board/tcggame/4320010,2026-08-23T23:02:56+09:00,일괄로,,21,210000,만원 단위 추정,1,included,바니타스,guest,2000,needs_review,"가격 단위 추정, 일괄·세트 가격, 묶음·세트 총액 · 개별 카드 가격 아님",일괄로 택포 21에 팜,active,estimated,bundle,text,needs_review,candidate,seller-bb032c44cd0b15ad94e9153b,바니타스,15,low,unreviewed,0
tcggame,덱 소스 팜팜,https://m.dcinside.com/board/tcggame/4320010,2026-08-23T23:02:56+09:00,리일라 3,,,,미기재,2,unknown,바니타스,guest,,needs_review,수량 표기 감지 · 가격 미기재,리일라 3×2,active,missing,unknown,unknown,needs_review,candidate,seller-bb032c44cd0b15ad94e9153b,바니타스,15,low,unreviewed,0
tcggame,덱 소스 팜팜,https://m.dcinside.com/board/tcggame/4320010,2026-08-23T23:02:56+09:00,퍼핏 소스,,2,20000,만원 단위 추정,1,unknown,바니타스,guest,,needs_review,"배송비 포함 여부 미확정, 묶음·세트 총액 · 개별 카드 가격 아님",퍼핏 소스 - 2만원,active,estimated,bundle,text,needs_review,candidate,seller-bb032c44cd0b15ad94e9153b,바니타스,15,low,unreviewed,0
tcggame,덱 소스 팜팜,https://m.dcinside.com/board/tcggame/4320010,2026-08-23T23:02:56+09:00,블랙 로즈 소스,,1.5,15000,만원 단위 추정,1,unknown,바니타스,guest,,needs_review,"배송비 포함 여부 미확정, 묶음·세트 총액 · 개별 카드 가격 아님",블랙 로즈 소스 - 1.5만원,active,estimated,bundle,text,needs_review,candidate,seller-bb032c44cd0b15ad94e9153b,바니타스,15,low,unreviewed,0
tcggame,덱 소스 팜팜,https://m.dcinside.com/board/tcggame/4320010,2026-08-23T23:02:56+09:00,센츄 소?스,,1,10000,만원 단위 추정,1,unknown,바니타스,guest,,needs_review,배송비 포함 여부 미확정,센츄 소?스 - 1만원,active,estimated,per_card,text,needs_review,candidate,seller-bb032c44cd0b15ad94e9153b,바니타스,15,low,unreviewed,0
tcggame,덱 소스 팜팜,https://m.dcinside.com/board/tcggame/4320010,2026-08-23T23:02:56+09:00,둠즈 소스,,3,30000,만원 단위 추정,1,unknown,바니타스,guest,,needs_review,"배송비 포함 여부 미확정, 묶음·세트 총액 · 개별 카드 가격 아님",둠즈 소스 - 3만원,active,estimated,bundle,text,needs_review,candidate,seller-bb032c44cd0b15ad94e9153b,바니타스,15,low,unreviewed,0
tcggame,레볼부 3통깡 일괄 판매스,https://m.dcinside.com/board/tcggame/4319990,2026-08-23T22:35:33+09:00,다해서 5에 드려요 반택,,0.2,2000,만원 단위 추정,1,unknown,ㅇㅇ,guest,,needs_review,"가격 단위 추정, 배송비 포함 여부 미확정",다해서 5에 드려요 반택 0.2,active,estimated,per_card,text,needs_review,candidate,seller-f086e61a39a561abf324e1e8,ㅇㅇ,15,low,unreviewed,0
tcggame,게볼카드랑 영판 몇개 팝니다.,https://m.dcinside.com/board/tcggame/4319982,2026-08-23T22:25:00+09:00,더스트슛 울레 장당 0.2 스타라이트 장당,,1.5,15000,만원 단위 추정,1,unknown,앙!빙산띠,registered,,needs_review,"가격 단위 추정, 배송비 포함 여부 미확정",더스트슛 울레 장당 0.2 스타라이트 장당1.5,active,estimated,per_card,text,needs_review,candidate,seller-7afbeb385163b160bc0778ac,앙!빙산띠,15,low,unreviewed,0
tcggame,게볼카드랑 영판 몇개 팝니다.,https://m.dcinside.com/board/tcggame/4319982,2026-08-23T22:25:00+09:00,쿠에리타스 플래티넘,시크,0.5,5000,만원 단위 추정,1,unknown,앙!빙산띠,registered,,needs_review,"가격 단위 추정, 배송비 포함 여부 미확정",쿠에리타스 플래티넘시크 0.5,active,estimated,per_card,text,needs_review,candidate,seller-7afbeb385163b160bc0778ac,앙!빙산띠,15,low,unreviewed,0
tcggame,게볼카드랑 영판 몇개 팝니다.,https://m.dcinside.com/board/tcggame/4319982,2026-08-23T22:25:00+09:00,기염 플,시크,0.8,8000,만원 단위 추정,1,unknown,앙!빙산띠,registered,,needs_review,"가격 단위 추정, 배송비 포함 여부 미확정",기염 플싴 0.8,active,estimated,per_card,text,needs_review,candidate,seller-7afbeb385163b160bc0778ac,앙!빙산띠,15,low,unreviewed,0
tcggame,게볼카드랑 영판 몇개 팝니다.,https://m.dcinside.com/board/tcggame/4319982,2026-08-23T22:25:00+09:00,쿠엠 플래티넘,시크,0.7,7000,만원 단위 추정,1,unknown,앙!빙산띠,registered,,needs_review,"가격 단위 추정, 배송비 포함 여부 미확정",쿠엠 플래티넘시크 0.7,active,estimated,per_card,text,needs_review,candidate,seller-7afbeb385163b160bc0778ac,앙!빙산띠,15,low,unreviewed,0
