gallery_id,post_title,post_url,posted_at,card_name,rarity,raw_price,price_krw,price_unit,quantity,shipping_included,author_name,author_type,shipping_price_krw,review_status,review_reason,raw_line,post_status,price_status,price_scope,price_origin,analysis_status,card_match_status,seller_id,seller_name,seller_risk_score,seller_risk_level,seller_review_status,is_repost
tcggame,미츠루기 소스 팝니다,https://m.dcinside.com/board/tcggame/4312799,2026-08-16T22:45:00+09:00,아도사사 영스타,,1,10000,만원 단위 추정,1,unknown,산이,guest,,needs_review,"가격 단위 추정, 배송비 포함 여부 미확정",아도사사 영스타 1,active,estimated,per_card,text,needs_review,candidate,seller-7c46a85cc6ba9f808983ec18,산이,45,medium,unreviewed,0
tcggame,미츠루기 소스 팝니다,https://m.dcinside.com/board/tcggame/4312799,2026-08-16T22:45:00+09:00,하바키리,영싴,3,30000,만원 단위 추정,1,unknown,산이,guest,,needs_review,"가격 단위 추정, 배송비 포함 여부 미확정",하바키리 영싴 3,active,estimated,per_card,text,needs_review,candidate,seller-7c46a85cc6ba9f808983ec18,산이,45,medium,unreviewed,0
tcggame,미츠루기 소스 팝니다,https://m.dcinside.com/board/tcggame/4312799,2026-08-16T22:45:00+09:00,어트,영싴,1,10000,만원 단위 추정,1,unknown,산이,guest,,needs_review,"가격 단위 추정, 배송비 포함 여부 미확정",어트 영싴 1,active,estimated,per_card,text,needs_review,candidate,seller-7c46a85cc6ba9f808983ec18,산이,45,medium,unreviewed,0
tcggame,미츠루기 소스 팝니다,https://m.dcinside.com/board/tcggame/4312799,2026-08-16T22:45:00+09:00,강림,영싴,3,30000,만원 단위 추정,1,unknown,산이,guest,,needs_review,"가격 단위 추정, 배송비 포함 여부 미확정",강림 영싴 3,active,estimated,per_card,text,needs_review,candidate,seller-7c46a85cc6ba9f808983ec18,산이,45,medium,unreviewed,0
tcggame,미츠루기 소스 팝니다,https://m.dcinside.com/board/tcggame/4312799,2026-08-16T22:45:00+09:00,밑준비 (구)영플,시크,1,10000,만원 단위 추정,1,unknown,산이,guest,,needs_review,"가격 단위 추정, 배송비 포함 여부 미확정",밑준비 (구)영플싴 1,active,estimated,per_card,text,needs_review,candidate,seller-7c46a85cc6ba9f808983ec18,산이,45,medium,unreviewed,0
tcggame,미츠루기 소스 팝니다,https://m.dcinside.com/board/tcggame/4312799,2026-08-16T22:45:00+09:00,낡은 재의 요록 영,슈레,3,30000,만원 단위 추정,1,unknown,산이,guest,,needs_review,"가격 단위 추정, 배송비 포함 여부 미확정",낡은 재의 요록 영슈 3,active,estimated,per_card,text,needs_review,candidate,seller-7c46a85cc6ba9f808983ec18,산이,45,medium,unreviewed,0
tcggame,많이 왔다..언체 고레어 구한다!!,https://m.dcinside.com/board/tcggame/4312801,2026-08-16T22:45:42+09:00,슈마 프싴 1.2,,,,미기재,3,unknown,자민경원기녹용,guest,,needs_review,수량 표기 감지 · 가격 미기재,슈마 프싴 1.2x3,active,missing,unknown,unknown,needs_review,candidate,seller-224227fd805344f96b78f888,자민경원기녹용,45,medium,unreviewed,0
tcggame,미츠루기 소스 팝니다,https://m.dcinside.com/board/tcggame/4312799,2026-08-16T22:45:00+09:00,사지,영싴,1,10000,만원 단위 추정,1,unknown,산이,guest,,needs_review,"가격 단위 추정, 배송비 포함 여부 미확정",사지 영싴 1,active,estimated,per_card,text,needs_review,candidate,seller-7c46a85cc6ba9f808983ec18,산이,45,medium,unreviewed,0
tcggame,미츠루기 소스 팝니다,https://m.dcinside.com/board/tcggame/4312799,2026-08-16T22:45:00+09:00,데미스 일,프싴,3,30000,만원 단위 추정,1,unknown,산이,guest,,needs_review,"가격 단위 추정, 배송비 포함 여부 미확정",데미스 일프싴 3,active,estimated,per_card,text,needs_review,candidate,seller-7c46a85cc6ba9f808983ec18,산이,45,medium,unreviewed,0
tcggame,미츠루기 소스 팝니다,https://m.dcinside.com/board/tcggame/4312799,2026-08-16T22:45:00+09:00,권청 영,울레,1,10000,만원 단위 추정,1,unknown,산이,guest,,needs_review,"가격 단위 추정, 배송비 포함 여부 미확정",권청 영울 1,active,estimated,per_card,text,needs_review,candidate,seller-7c46a85cc6ba9f808983ec18,산이,45,medium,unreviewed,0
tcggame,많이 왔다..언체 고레어 구한다!!,https://m.dcinside.com/board/tcggame/4312801,2026-08-16T22:45:42+09:00,쌍왕의계 싴 0.6,,,,미기재,3,unknown,자민경원기녹용,guest,,needs_review,수량 표기 감지 · 가격 미기재,쌍왕의계 싴 0.6 x3,active,missing,unknown,unknown,needs_review,candidate,seller-224227fd805344f96b78f888,자민경원기녹용,45,medium,unreviewed,0
tcggame,많이 왔다..언체 고레어 구한다!!,https://m.dcinside.com/board/tcggame/4312801,2026-08-16T22:45:42+09:00,명관 프싴 0.5,,,,미기재,3,unknown,자민경원기녹용,guest,,needs_review,수량 표기 감지 · 가격 미기재,명관 프싴 0.5 x3,active,missing,unknown,unknown,needs_review,candidate,seller-224227fd805344f96b78f888,자민경원기녹용,45,medium,unreviewed,0
tcggame,미츠루기 소스 팝니다,https://m.dcinside.com/board/tcggame/4312799,2026-08-16T22:45:00+09:00,무라쿠모,영싴,3,30000,만원 단위 추정,1,unknown,산이,guest,,needs_review,"가격 단위 추정, 배송비 포함 여부 미확정",무라쿠모 영싴 3,active,estimated,per_card,text,needs_review,candidate,seller-7c46a85cc6ba9f808983ec18,산이,45,medium,unreviewed,0
tcggame,미츠루기 소스 팝니다,https://m.dcinside.com/board/tcggame/4312799,2026-08-16T22:45:00+09:00,쿠사나기,영싴,1,10000,만원 단위 추정,1,unknown,산이,guest,,needs_review,"가격 단위 추정, 배송비 포함 여부 미확정",쿠사나기 영싴 1,active,estimated,per_card,text,needs_review,candidate,seller-7c46a85cc6ba9f808983ec18,산이,45,medium,unreviewed,0
tcggame,미츠루기 소스 팝니다,https://m.dcinside.com/board/tcggame/4312799,2026-08-16T22:45:00+09:00,신경 영,울레,1,10000,만원 단위 추정,1,unknown,산이,guest,,needs_review,"가격 단위 추정, 배송비 포함 여부 미확정",신경 영울 1,active,estimated,per_card,text,needs_review,candidate,seller-7c46a85cc6ba9f808983ec18,산이,45,medium,unreviewed,0
tcggame,많이 왔다..언체 고레어 구한다!!,https://m.dcinside.com/board/tcggame/4312801,2026-08-16T22:45:42+09:00,염마천,프싴,0.7,7000,만원 단위 추정,1,unknown,자민경원기녹용,guest,,needs_review,"가격 단위 추정, 배송비 포함 여부 미확정",염마천 프싴 0.7,active,estimated,per_card,text,needs_review,candidate,seller-224227fd805344f96b78f888,자민경원기녹용,45,medium,unreviewed,0
tcggame,미츠루기 소스 팝니다,https://m.dcinside.com/board/tcggame/4312799,2026-08-16T22:45:00+09:00,후츠노 영,울레,1,10000,만원 단위 추정,1,unknown,산이,guest,,needs_review,"가격 단위 추정, 배송비 포함 여부 미확정",후츠노 영울 1,active,estimated,per_card,text,needs_review,candidate,seller-7c46a85cc6ba9f808983ec18,산이,45,medium,unreviewed,0
tcggame,많이 왔다..언체 고레어 구한다!!,https://m.dcinside.com/board/tcggame/4312801,2026-08-16T22:45:42+09:00,샤라 프싴 1.0,,,,미기재,1,unknown,자민경원기녹용,guest,,needs_review,수량 표기 감지 · 가격 미기재,샤라 프싴 1.0 x1,active,missing,unknown,unknown,needs_review,candidate,seller-224227fd805344f96b78f888,자민경원기녹용,45,medium,unreviewed,0
tcggame,많이 왔다..언체 고레어 구한다!!,https://m.dcinside.com/board/tcggame/4312801,2026-08-16T22:45:42+09:00,아루하 싴 0.3,,,,미기재,2,unknown,자민경원기녹용,guest,,needs_review,수량 표기 감지 · 가격 미기재,아루하 싴 0.3 x2,active,missing,unknown,unknown,needs_review,candidate,seller-224227fd805344f96b78f888,자민경원기녹용,45,medium,unreviewed,0
tcggame,많이 왔다..언체 고레어 구한다!!,https://m.dcinside.com/board/tcggame/4312801,2026-08-16T22:45:42+09:00,전생 싴 0.3,,,,미기재,2,unknown,자민경원기녹용,guest,,needs_review,수량 표기 감지 · 가격 미기재,전생 싴 0.3 x2,active,missing,unknown,unknown,needs_review,candidate,seller-224227fd805344f96b78f888,자민경원기녹용,45,medium,unreviewed,0
tcggame,미츠루기 소스 팝니다,https://m.dcinside.com/board/tcggame/4312799,2026-08-16T22:45:00+09:00,대불 영,울레,1,10000,만원 단위 추정,1,unknown,산이,guest,,needs_review,"가격 단위 추정, 배송비 포함 여부 미확정",대불 영울 1,active,estimated,per_card,text,needs_review,candidate,seller-7c46a85cc6ba9f808983ec18,산이,45,medium,unreviewed,0
tcggame,각종 고레어 pse qcse 구매글,https://m.dcinside.com/board/tcggame/4312787,2026-08-16T22:33:43+09:00,마스커레이드 매지션 샤이닝 pse 0.3 *,,1,10000,만원 단위 추정,1,unknown,89642,registered,,needs_review,"가격 단위 추정, 배송비 포함 여부 미확정",마스커레이드 매지션 샤이닝 pse 0.3 * 1,active,estimated,per_card,text,needs_review,candidate,seller-bdd82c3e9a10ef553cd27444,89642,15,low,unreviewed,0
tcggame,각종 고레어 pse qcse 구매글,https://m.dcinside.com/board/tcggame/4312787,2026-08-16T22:33:43+09:00,초노급포탑열차 플라잉런처 pse 1.0 *,,1,10000,만원 단위 추정,1,unknown,89642,registered,,needs_review,"가격 단위 추정, 배송비 포함 여부 미확정",초노급포탑열차 플라잉런처 pse 1.0 * 1,active,estimated,per_card,text,needs_review,candidate,seller-bdd82c3e9a10ef553cd27444,89642,15,low,unreviewed,0
tcggame,각종 고레어 pse qcse 구매글,https://m.dcinside.com/board/tcggame/4312787,2026-08-16T22:33:43+09:00,젠나노츠 pse 3.0 *,,1,10000,만원 단위 추정,1,unknown,89642,registered,,needs_review,"가격 단위 추정, 배송비 포함 여부 미확정",젠나노츠 pse 3.0 * 1,active,estimated,per_card,text,needs_review,candidate,seller-bdd82c3e9a10ef553cd27444,89642,15,low,unreviewed,0
tcggame,각종 고레어 pse qcse 구매글,https://m.dcinside.com/board/tcggame/4312787,2026-08-16T22:33:43+09:00,하루우라라 코드qcac 신일싴 0.4 *,,1,10000,만원 단위 추정,1,unknown,89642,registered,,needs_review,"가격 단위 추정, 배송비 포함 여부 미확정",하루우라라 코드qcac 신일싴 0.4 * 1,active,estimated,per_card,text,needs_review,candidate,seller-bdd82c3e9a10ef553cd27444,89642,15,low,unreviewed,0
tcggame,각종 고레어 pse qcse 구매글,https://m.dcinside.com/board/tcggame/4312787,2026-08-16T22:33:43+09:00,초노급포탑열차 구스타프맥스 qcse 0.4 *,,2,20000,만원 단위 추정,1,unknown,89642,registered,,needs_review,"가격 단위 추정, 배송비 포함 여부 미확정",초노급포탑열차 구스타프맥스 qcse 0.4 * 2,active,estimated,per_card,text,needs_review,candidate,seller-bdd82c3e9a10ef553cd27444,89642,15,low,unreviewed,0
tcggame,가격내려용 카솔 오버 프싴 ㅍㅇ,https://m.dcinside.com/board/tcggame/4312781,2026-08-16T22:28:03+09:00,준등 / 반값택배 +,,0.2,2000,만원 단위 추정,1,unknown,될성초인,registered,,needs_review,"가격 단위 추정, 복수 카드 가격, 배송비 포함 여부 미확정, 묶음·세트 총액 · 개별 카드 가격 아님",준등 / 반값택배 + 0.2,active,estimated,bundle,text,needs_review,candidate,seller-56b1b9143309c135feed1a42,될성초인,38,medium,unreviewed,0
tcggame,가격내려용 카솔 오버 프싴 ㅍㅇ,https://m.dcinside.com/board/tcggame/4312781,2026-08-16T22:28:03+09:00,편의점 일반택배 / 우체국택배 +,,0.4,4000,만원 단위 추정,1,unknown,될성초인,registered,,needs_review,"가격 단위 추정, 복수 카드 가격, 배송비 포함 여부 미확정, 묶음·세트 총액 · 개별 카드 가격 아님",편의점 일반택배 / 우체국택배 + 0.4,active,estimated,bundle,text,needs_review,candidate,seller-56b1b9143309c135feed1a42,될성초인,38,medium,unreviewed,0
tcggame,섀도르 글판 프시크 ㅅㅅ,https://m.dcinside.com/board/tcggame/4312771,2026-08-16T22:19:58+09:00,장당,,6.0,60000,만원 단위 추정,1,unknown,ㅇㅇ,guest,,needs_review,"가격 단위 추정, 배송비 포함 여부 미확정, 스크립트·광고 문구로 추정되는 오염 행", 장당 6.0,active,estimated,per_card,text,excluded,candidate,seller-eb991923480bd1da0a9d1e95,ㅇㅇ,15,low,unreviewed,0
tcggame,섀도르 글판 프시크 ㅅㅅ,https://m.dcinside.com/board/tcggame/4312771,2026-08-16T22:19:58+09:00,한글판 프시크 *,,3,30000,만원 단위 추정,1,unknown,ㅇㅇ,guest,,needs_review,"가격 단위 추정, 배송비 포함 여부 미확정", 한글판 프시크 * 3,active,estimated,per_card,text,needs_review,candidate,seller-eb991923480bd1da0a9d1e95,ㅇㅇ,15,low,unreviewed,0
tcggame,섀도르 글판 프시크 ㅅㅅ,https://m.dcinside.com/board/tcggame/4312771,2026-08-16T22:19:58+09:00,한글판 프시크 *,,1,10000,만원 단위 추정,1,unknown,ㅇㅇ,guest,,needs_review,"가격 단위 추정, 배송비 포함 여부 미확정", 한글판 프시크 * 1,active,estimated,per_card,text,needs_review,candidate,seller-eb991923480bd1da0a9d1e95,ㅇㅇ,15,low,unreviewed,0
tcggame,섀도르 글판 프시크 ㅅㅅ,https://m.dcinside.com/board/tcggame/4312771,2026-08-16T22:19:58+09:00,시,,25,250000,만원 단위 추정,1,unknown,ㅇㅇ,guest,,needs_review,"가격 단위 추정, 일괄·세트 가격, 배송비 포함 여부 미확정, 카드명 확인 필요, 묶음·세트 총액 · 개별 카드 가격 아님",전체 일괄 시 25,active,estimated,bundle,text,needs_review,unmatched,seller-eb991923480bd1da0a9d1e95,ㅇㅇ,15,low,unreviewed,0
tcggame,팔아봅니다.,https://m.dcinside.com/board/tcggame/4312763,2026-08-16T22:15:46+09:00,알버스의 낙윤,,3.0,30000,만원 단위 추정,1,unknown,차단짤올린다,guest,,needs_review,"가격 단위 추정, 배송비 포함 여부 미확정",알버스의 낙윤 3.0,active,estimated,per_card,text,needs_review,candidate,seller-94657d13176fa25e405037af,차단짤올린다,15,low,unreviewed,0
tcggame,팔아봅니다.,https://m.dcinside.com/board/tcggame/4312763,2026-08-16T22:15:46+09:00,준등기,,0.2,2000,만원 단위 추정,1,unknown,차단짤올린다,guest,,needs_review,"가격 단위 추정, 배송비 포함 여부 미확정, 스크립트·광고 문구로 추정되는 오염 행",준등기 0.2,active,estimated,per_card,text,excluded,candidate,seller-94657d13176fa25e405037af,차단짤올린다,15,low,unreviewed,0
tcggame,팔아봅니다.,https://m.dcinside.com/board/tcggame/4312763,2026-08-16T22:15:46+09:00,격철룡 린드 블룸,,2.5,25000,만원 단위 추정,1,unknown,차단짤올린다,guest,,needs_review,"가격 단위 추정, 배송비 포함 여부 미확정",격철룡 린드 블룸 2.5,active,estimated,per_card,text,needs_review,candidate,seller-94657d13176fa25e405037af,차단짤올린다,15,low,unreviewed,0
tcggame,라이고우 오버싴 ㅅㅅ(완),https://m.dcinside.com/board/tcggame/4312759,2026-08-16T22:11:43+09:00,준등포,,1,10000,만원 단위 추정,1,unknown,잉서율,registered,,needs_review,"가격 단위 추정, 배송비 포함 여부 미확정, 스크립트·광고 문구로 추정되는 오염 행",준등포 1에 구함,active,estimated,per_card,text,excluded,candidate,seller-e3752c94be0eec7908286d0d,잉서율,30,medium,unreviewed,0
tcggame,"맬리스 필마 프텍, 하얀숲 매트 팔아유",https://m.dcinside.com/board/tcggame/4312752,2026-08-16T22:05:15+09:00,미개봉,,4.0,40000,만원 단위 추정,1,unknown,햄부기,guest,,needs_review,"가격 단위 추정, 배송비 포함 여부 미확정",미개봉 4.0,active,estimated,per_card,text,needs_review,candidate,seller-719e2b73278fa58645e922f9,햄부기,15,low,unreviewed,0
tcggame,"맬리스 필마 프텍, 하얀숲 매트 팔아유",https://m.dcinside.com/board/tcggame/4312752,2026-08-16T22:05:15+09:00,var safe = (window.dcAd && window.dcAd.safe ==,,1,10000,만원 단위 추정,1,unknown,햄부기,guest,,needs_review,"가격 단위 추정, 복수 카드 가격, 배송비 포함 여부 미확정, 묶음·세트 총액 · 개별 카드 가격 아님, 스크립트·광고 문구로 추정되는 오염 행",var safe = (window.dcAd && window.dcAd.safe == 1),active,estimated,bundle,text,excluded,candidate,seller-719e2b73278fa58645e922f9,햄부기,15,low,unreviewed,0
tcggame,거파돼서 다시 올리는 구매글,https://m.dcinside.com/board/tcggame/4312750,2026-08-16T22:03:40+09:00,맬리스 화이트 바인더 시크 / 장당,,0.15,1500,만원 단위 추정,1,unknown,우연속필연,registered,,needs_review,"가격 단위 추정, 수량 표기 감지, 복수 카드 가격, 배송비 포함 여부 미확정, 묶음·세트 총액 · 개별 카드 가격 아님",맬리스 화이트 바인더 시크 1장 / 장당 0.15,active,estimated,bundle,text,needs_review,candidate,seller-f92226bf7ac9045f335dae10,우연속필연,15,low,unreviewed,0
